D:\TuongCar\Data\IMG\center_2024_11_25_16_20_21_805.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_21_805.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_21_805.jpg, 0, 0, 0, 0.001932189
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_21_907.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_21_907.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_21_907.jpg, 0, 0, 0, 0.002941327
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_009.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_009.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_009.jpg, 0, 0, 0, 0.002112353
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_112.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_112.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_112.jpg, 0, 0, 0, 0.001216773
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_213.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_213.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_213.jpg, 0, 0, 0, 0.002277401
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_315.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_315.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_315.jpg, 0, 0, 0, 0.0008869236
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_417.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_417.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_417.jpg, 0, 0, 0, 0.006249138
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_519.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_519.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_519.jpg, 0, 0, 0, 0.00194129
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_621.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_621.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_621.jpg, 0, 0, 0, 0.002949114
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_726.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_726.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_726.jpg, 0, 0, 0.2024658, 0.002502443
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_830.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_830.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_830.jpg, 0, 0, 0.471123, 0.0009039044
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_22_933.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_22_933.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_22_933.jpg, 0, 0, 0.1734936, 0.006242522
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_034.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_034.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_034.jpg, 0, 0.01464, 0, 0.002135106
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_137.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_137.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_137.jpg, 0, 0.3823632, 0, 0.001230493
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_241.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_241.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_241.jpg, 0, 0.08548082, 0, 0.002122406
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_346.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_346.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_346.jpg, 0, 0, 0, 0.001093369
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_448.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_448.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_448.jpg, 0, 0, 0, 0.002584914
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_552.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_552.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_552.jpg, 0, 0, 0, 0.0002389632
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_655.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_655.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_655.jpg, 0, 0, 0, 0.006294992
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_756.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_756.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_756.jpg, 0, 0, 0, 0.001939939
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_860.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_860.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_860.jpg, 0, 0, 0, 0.002921943
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_23_962.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_23_962.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_23_962.jpg, 0, 0, 0, 0.002138261
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_065.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_065.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_065.jpg, 0, 0, 0, 0.001171864
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_168.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_168.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_168.jpg, 0, 0, 0, 0.002519095
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_272.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_272.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_272.jpg, 0, 0, 0, 0.0001925687
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_375.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_375.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_375.jpg, 0, 0, 0, 0.006208571
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_479.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_479.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_479.jpg, 0, 0, 0, 0.001954768
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_24_582.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_24_582.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_24_582.jpg, 0, 0, 0, 0.00296613
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_25_775.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_25_775.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_25_775.jpg, 0, 0, 0, 0.002285206
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_25_879.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_25_879.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_25_879.jpg, 0, 0, 0, 0.0001734126
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_25_983.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_25_983.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_25_983.jpg, 0, 0, 0, 0.002659791
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_084.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_084.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_084.jpg, 0, 0, 0, 0.0008705474
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_187.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_187.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_187.jpg, 0, 0, 0, 0.006209339
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_287.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_287.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_287.jpg, 0, 0, 0, 0.001937006
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_391.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_391.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_391.jpg, 0, 0, 0, 0.002970003
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_495.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_495.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_495.jpg, 0, 0, 0, 0.002266557
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_599.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_599.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_599.jpg, 0, 0, 0, 0.0001640606
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_703.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_703.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_703.jpg, 0, 0, 0, 0.002662783
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_804.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_804.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_804.jpg, 0, 0, 0, 0.0008679812
D:\TuongCar\Data\IMG\center_2024_11_25_16_20_26_906.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_20_26_906.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_20_26_906.jpg, 0, 0, 0, 0.006203986
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_01_497.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_01_497.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_01_497.jpg, 0, 0, 0, 7.8136E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_01_599.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_01_599.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_01_599.jpg, 0, 0, 0, 7.937883E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_01_702.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_01_702.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_01_702.jpg, 0, 0, 0, 7.809125E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_01_806.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_01_806.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_01_806.jpg, 0, 0, 0, 7.974081E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_01_907.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_01_907.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_01_907.jpg, 0, 0, 0, 7.797385E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_008.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_008.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_008.jpg, 0, 0, 0, 7.729777E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_109.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_109.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_109.jpg, 0, 0, 0, 7.933339E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_212.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_212.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_212.jpg, 0, 0, 0, 7.883469E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_312.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_312.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_312.jpg, 0, 0, 0, 8.19667E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_415.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_415.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_415.jpg, 0, 0, 0, 7.788216E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_515.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_515.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_515.jpg, 0, 0, 0, 8.094445E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_618.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_618.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_618.jpg, 0, 0, 0, 7.907553E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_720.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_720.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_720.jpg, 0, 0, 0, 7.821304E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_822.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_822.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_822.jpg, 0, 0, 0, 7.828988E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_02_925.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_02_925.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_02_925.jpg, 0, 0, 0, 7.840169E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_026.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_026.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_026.jpg, 0, 0, 0, 8.223872E-05
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_127.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_127.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_127.jpg, 0, 0.0539625, 0, 0.01464445
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_229.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_229.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_229.jpg, 0, 0.3489864, 0, 0.2798368
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_331.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_331.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_331.jpg, 0, 0.6549506, 0, 0.8710326
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_432.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_432.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_432.jpg, 0, 0.948205, 0, 1.905762
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_536.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_536.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_536.jpg, 0, 1, 0, 3.102046
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_637.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_637.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_637.jpg, -0.127944, 1, 0, 4.272007
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_739.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_739.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_739.jpg, -0.4251399, 1, 0, 5.408237
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_840.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_840.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_840.jpg, -0.5767257, 0.8488734, 0, 6.452863
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_03_944.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_03_944.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_03_944.jpg, -0.2764229, 0.5485708, 0, 7.220082
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_044.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_044.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_044.jpg, 0, 0.2505355, 0, 7.597253
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_145.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_145.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_145.jpg, 0, 0, 0, 7.607259
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_248.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_248.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_248.jpg, 0, 0.1368846, 0, 7.578832
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_351.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_351.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_351.jpg, 0, 0.4407624, 0, 7.87077
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_451.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_451.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_451.jpg, 0, 0.7402909, 0, 8.523632
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_553.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_553.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_553.jpg, 0, 1, 0, 9.522342
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_653.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_653.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_653.jpg, 0, 1, 0, 10.6344
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_755.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_755.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_755.jpg, 0, 1, 0, 11.57104
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_858.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_858.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_858.jpg, 0, 1, 0, 12.79845
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_04_958.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_04_958.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_04_958.jpg, 0, 1, 0, 13.84832
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_060.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_060.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_060.jpg, -0.2812932, 1, 0, 14.99692
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_160.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_160.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_160.jpg, -0.0434949, 1, 0, 15.94133
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_261.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_261.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_261.jpg, 0, 1, 0, 17.05068
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_363.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_363.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_363.jpg, 0, 1, 0, 18.0633
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_465.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_465.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_465.jpg, -0.2663424, 1, 0, 19.27807
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_569.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_569.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_569.jpg, -0.2361895, 1, 0, 20.22568
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_672.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_672.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_672.jpg, 0, 1, 0, 21.22244
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_773.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_773.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_773.jpg, -0.0634155, 1, 0, 22.22618
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_874.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_874.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_874.jpg, -0.367716, 1, 0, 23.14326
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_05_975.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_05_975.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_05_975.jpg, -0.3307956, 1, 0, 24.01597
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_077.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_077.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_077.jpg, -0.02392196, 1, 0, 24.98482
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_179.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_179.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_179.jpg, -0.1405557, 1, 0, 25.92824
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_280.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_280.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_280.jpg, -0.4329852, 1, 0, 26.79549
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_382.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_382.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_382.jpg, -0.2135451, 1, 0, 27.68727
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_485.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_485.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_485.jpg, 0, 1, 0, 28.7936
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_587.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_587.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_587.jpg, -0.1485408, 1, 0, 29.70748
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_689.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_689.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_689.jpg, -0.2596809, 1, 0, 30.18169
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_791.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_791.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_791.jpg, 0, 1, 0, 30.18675
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_892.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_892.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_892.jpg, 0, 1, 0, 30.18975
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_06_994.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_06_994.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_06_994.jpg, -0.08107769, 1, 0, 30.18936
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_07_096.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_07_096.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_07_096.jpg, -0.3761271, 1, 0, 30.1604
D:\TuongCar\Data\IMG\center_2024_11_25_16_21_07_197.jpg, D:\TuongCar\Data\IMG\left_2024_11_25_16_21_07_197.jpg, D:\TuongCar\Data\IMG\right_2024_11_25_16_21_07_197.jpg, -0.5329471, 1, 0, 30.14949
